PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction
Waiau_8	2020081210	1.0	1.0
Waiau_8	2020081211	1.0	1.0
Waiau_8	2020081212	1.0	1.0
Waiau_8	2020081213	1.0	1.0
Waiau_8	2020081214	1.0	1.0
Waiau_8	2020081215	1.0	1.0
Waiau_8	2020081216	1.0	1.0
Waiau_8	2020081217	1.0	1.0
Waiau_8	2020081218	1.0	1.0
Waiau_8	2020081219	1.0	1.0
Waiau_8	2020081220	1.0	1.0
Waiau_8	2020081221	1.0	1.0
Waiau_8	2020081222	1.0	1.0
Waiau_8	2020081223	1.0	1.0
Waiau_8	2020081300	1.0	1.0
Waiau_8	2020081301	1.0	1.0
Waiau_8	2020081302	1.0	1.0
Waiau_8	2020081303	1.0	1.0
Waiau_8	2020081304	1.0	1.0
Waiau_8	2020081305	1.0	1.0
Waiau_8	2020081306	1.0	1.0
Waiau_8	2020081307	1.0	1.0
Waiau_8	2020081308	1.0	1.0
Waiau_8	2020081309	1.0	1.0
Waiau_8	2020081310	1.0	1.0
Waiau_8	2020081311	1.0	1.0
Waiau_8	2020081312	1.0	1.0
Waiau_8	2020081313	1.0	1.0
Waiau_8	2020081314	1.0	1.0
Waiau_8	2020081315	1.0	1.0
Waiau_8	2020081316	1.0	1.0
Waiau_8	2020081317	1.0	1.0
Waiau_8	2020081318	1.0	1.0
Waiau_8	2020081319	1.0	1.0
Waiau_8	2020081320	1.0	1.0
Waiau_8	2020081321	1.0	1.0
Waiau_8	2020081322	1.0	1.0
Waiau_8	2020081323	1.0	1.0
Waiau_8	2020081400	1.0	1.0
Waiau_8	2020081401	1.0	1.0
Waiau_8	2020081402	1.0	1.0
Waiau_8	2020081403	1.0	1.0
Waiau_8	2020081404	1.0	1.0
Waiau_8	2020081405	1.0	1.0
Waiau_8	2020081406	1.0	1.0
Waiau_8	2020081407	1.0	1.0
Waiau_8	2020081408	1.0	1.0
Waiau_8	2020081409	1.0	1.0
Waiau_8	2020081410	1.0	1.0
Waiau_8	2020081411	1.0	1.0
Waiau_8	2020081412	1.0	1.0
Waiau_8	2020081413	1.0	1.0
Waiau_8	2020081414	1.0	1.0
Waiau_8	2020081415	1.0	1.0
Waiau_8	2020081416	1.0	1.0
Waiau_8	2020081417	1.0	1.0
Waiau_8	2020081418	1.0	1.0
Waiau_8	2020081419	1.0	1.0
Waiau_8	2020081420	1.0	1.0
Waiau_8	2020081421	1.0	1.0
Waiau_8	2020081422	1.0	1.0
Waiau_8	2020081423	1.0	1.0
Waiau_8	2020081500	1.0	1.0
Waiau_8	2020081501	1.0	1.0
Waiau_8	2020081502	1.0	1.0
Waiau_8	2020081503	1.0	1.0
Waiau_8	2020081504	1.0	1.0
Waiau_8	2020081505	1.0	1.0
Waiau_8	2020081506	1.0	1.0
Waiau_8	2020081507	1.0	1.0
Waiau_8	2020081508	1.0	1.0
Waiau_8	2020081509	1.0	1.0
Waiau_8	2020081510	1.0	1.0
Waiau_8	2020081511	1.0	1.0
Waiau_8	2020081512	1.0	1.0
Waiau_8	2020081513	1.0	1.0
Waiau_8	2020081514	1.0	1.0
Waiau_8	2020081515	1.0	1.0
Waiau_8	2020081516	1.0	1.0
Waiau_8	2020081517	1.0	1.0
Waiau_8	2020081518	1.0	1.0
Waiau_8	2020081519	1.0	1.0
Waiau_8	2020081520	1.0	1.0
Waiau_8	2020081521	1.0	1.0
Waiau_8	2020081522	1.0	1.0
Waiau_8	2020081523	1.0	1.0
Waiau_8	2020081600	1.0	1.0
Waiau_8	2020081601	1.0	1.0
Waiau_8	2020081602	1.0	1.0
Waiau_8	2020081603	1.0	1.0
Waiau_8	2020081604	1.0	1.0
Waiau_8	2020081605	1.0	1.0
Waiau_8	2020081606	1.0	1.0
Waiau_8	2020081607	1.0	1.0
Waiau_8	2020081608	1.0	1.0
Waiau_8	2020081609	1.0	1.0
Waiau_8	2020081610	1.0	1.0
Waiau_8	2020081611	1.0	1.0
Waiau_8	2020081612	1.0	1.0
Waiau_8	2020081613	1.0	1.0
Waiau_8	2020081614	1.0	1.0
Waiau_8	2020081615	1.0	1.0
Waiau_8	2020081616	1.0	1.0
Waiau_8	2020081617	1.0	1.0
Waiau_8	2020081618	1.0	1.0
Waiau_8	2020081619	1.0	1.0
Waiau_8	2020081620	1.0	1.0
Waiau_8	2020081621	1.0	1.0
Waiau_8	2020081622	1.0	1.0
Waiau_8	2020081623	1.0	1.0
Waiau_8	2020081700	1.0	1.0
Waiau_8	2020081701	1.0	1.0
Waiau_8	2020081702	1.0	1.0
Waiau_8	2020081703	1.0	1.0
Waiau_8	2020081704	1.0	1.0
Waiau_8	2020081705	1.0	1.0
Waiau_8	2020081706	1.0	1.0
Waiau_8	2020081707	1.0	1.0
Waiau_8	2020081708	1.0	1.0
Waiau_8	2020081709	1.0	1.0
Waiau_8	2020081710	1.0	1.0
Waiau_8	2020081711	1.0	1.0
Waiau_8	2020081712	1.0	1.0
Waiau_8	2020081713	1.0	1.0
Waiau_8	2020081714	1.0	1.0
Waiau_8	2020081715	1.0	1.0
Waiau_8	2020081716	1.0	1.0
Waiau_8	2020081717	1.0	1.0
Waiau_8	2020081718	1.0	1.0
Waiau_8	2020081719	1.0	1.0
Waiau_8	2020081720	1.0	1.0
Waiau_8	2020081721	1.0	1.0
Waiau_8	2020081722	1.0	1.0
Waiau_8	2020081723	1.0	1.0
Waiau_8	2020081800	1.0	1.0
Waiau_8	2020081801	1.0	1.0
Waiau_8	2020081802	1.0	1.0
Waiau_8	2020081803	1.0	1.0
Waiau_8	2020081804	1.0	1.0
Waiau_8	2020081805	1.0	1.0
Waiau_8	2020081806	1.0	1.0
Waiau_8	2020081807	1.0	1.0
Waiau_8	2020081808	1.0	1.0
Waiau_8	2020081809	1.0	1.0
Waiau_8	2020081810	1.0	1.0
Waiau_8	2020081811	1.0	1.0
Waiau_8	2020081812	1.0	1.0
Waiau_8	2020081813	1.0	1.0
Waiau_8	2020081814	1.0	1.0
Waiau_8	2020081815	1.0	1.0
Waiau_8	2020081816	1.0	1.0
Waiau_8	2020081817	1.0	1.0
Waiau_8	2020081818	1.0	1.0
Waiau_8	2020081819	1.0	1.0
Waiau_8	2020081820	1.0	1.0
Waiau_8	2020081821	1.0	1.0
Waiau_8	2020081822	1.0	1.0
Waiau_8	2020081823	1.0	1.0
Waiau_8	2020081900	1.0	1.0
Waiau_8	2020081901	1.0	1.0
Waiau_8	2020081902	1.0	1.0
Waiau_8	2020081903	1.0	1.0
Waiau_8	2020081904	1.0	1.0
Waiau_8	2020081905	1.0	1.0
Waiau_8	2020081906	1.0	1.0
Waiau_8	2020081907	1.0	1.0
Waiau_8	2020081908	1.0	1.0
Waiau_8	2020081909	1.0	1.0
Waiau_8	2020081910	1.0	1.0
Waiau_8	2020081911	1.0	1.0
Waiau_8	2020081912	1.0	1.0
Waiau_8	2020081913	1.0	1.0
Waiau_8	2020081914	1.0	1.0
Waiau_8	2020081915	1.0	1.0
Waiau_8	2020081916	1.0	1.0
Waiau_8	2020081917	1.0	1.0
Waiau_8	2020081918	1.0	1.0
Waiau_8	2020081919	1.0	1.0
Waiau_8	2020081920	1.0	1.0
Waiau_8	2020081921	1.0	1.0
Waiau_8	2020081922	1.0	1.0
Waiau_8	2020081923	1.0	1.0
Waiau_8	2020082000	1.0	1.0
Waiau_8	2020082001	1.0	1.0
Waiau_8	2020082002	1.0	1.0
Waiau_8	2020082003	1.0	1.0
Waiau_8	2020082004	1.0	1.0
Waiau_8	2020082005	1.0	1.0
Waiau_8	2020082006	1.0	1.0
Waiau_8	2020082007	1.0	1.0
Waiau_8	2020082008	1.0	1.0
Waiau_8	2020082009	1.0	1.0
Waiau_8	2020082010	1.0	1.0
Waiau_8	2020082011	1.0	1.0
Waiau_8	2020082012	1.0	1.0
Waiau_8	2020082013	1.0	1.0
Waiau_8	2020082014	1.0	1.0
Waiau_8	2020082015	1.0	1.0
Waiau_8	2020082016	1.0	1.0
Waiau_8	2020082017	1.0	1.0
Waiau_8	2020082018	1.0	1.0
Waiau_8	2020082019	1.0	1.0
Waiau_8	2020082020	1.0	1.0
Waiau_8	2020082021	1.0	1.0
Waiau_8	2020082022	1.0	1.0
Waiau_8	2020082023	1.0	1.0
Waiau_8	2020082100	1.0	1.0
Waiau_8	2020082101	1.0	1.0
Waiau_8	2020082102	1.0	1.0
Waiau_8	2020082103	1.0	1.0
Waiau_8	2020082104	1.0	1.0
Waiau_8	2020082105	1.0	1.0
Waiau_8	2020082106	1.0	1.0
Waiau_8	2020082107	1.0	1.0
Waiau_8	2020082108	1.0	1.0
Waiau_8	2020082109	1.0	1.0
Waiau_8	2020082110	1.0	1.0
Waiau_8	2020082111	1.0	1.0
Waiau_8	2020082112	1.0	1.0
Waiau_8	2020082113	1.0	1.0
Waiau_8	2020082114	1.0	1.0
Waiau_8	2020082115	1.0	1.0
Waiau_8	2020082116	1.0	1.0
Waiau_8	2020082117	1.0	1.0
Waiau_8	2020082118	1.0	1.0
Waiau_8	2020082119	1.0	1.0
Waiau_8	2020082120	1.0	1.0
Waiau_8	2020082121	1.0	1.0
Waiau_8	2020082122	1.0	1.0
Waiau_8	2020082123	1.0	1.0
Waiau_8	2020082200	1.0	1.0
Waiau_8	2020082201	1.0	1.0
Waiau_8	2020082202	1.0	1.0
Waiau_8	2020082203	1.0	1.0
Waiau_8	2020082204	1.0	1.0
Waiau_8	2020082205	1.0	1.0
Waiau_8	2020082206	1.0	1.0
Waiau_8	2020082207	1.0	1.0
Waiau_8	2020082208	1.0	1.0
Waiau_8	2020082209	1.0	1.0
Waiau_8	2020082210	1.0	1.0
Waiau_8	2020082211	1.0	1.0
Waiau_8	2020082212	1.0	1.0
Waiau_8	2020082213	1.0	1.0
Waiau_8	2020082214	1.0	1.0
Waiau_8	2020082215	1.0	1.0
Waiau_8	2020082216	1.0	1.0
Waiau_8	2020082217	1.0	1.0
Waiau_8	2020082218	1.0	1.0
Waiau_8	2020082219	1.0	1.0
Waiau_8	2020082220	1.0	1.0
Waiau_8	2020082221	1.0	1.0
Waiau_8	2020082222	1.0	1.0
Waiau_8	2020082223	1.0	1.0
Waiau_8	2020082300	1.0	1.0
Waiau_8	2020082301	1.0	1.0
Waiau_8	2020082302	1.0	1.0
Waiau_8	2020082303	1.0	1.0
Waiau_8	2020082304	1.0	1.0
Waiau_8	2020082305	1.0	1.0
Waiau_8	2020082306	1.0	1.0
Waiau_8	2020082307	1.0	1.0
Waiau_8	2020082308	1.0	1.0
Waiau_8	2020082309	1.0	1.0
Waiau_8	2020082310	1.0	1.0
Waiau_8	2020082311	1.0	1.0
Waiau_8	2020082312	1.0	1.0
Waiau_8	2020082313	1.0	1.0
Waiau_8	2020082314	1.0	1.0
Waiau_8	2020082315	1.0	1.0
Waiau_8	2020082316	1.0	1.0
Waiau_8	2020082317	1.0	1.0
Waiau_8	2020082318	1.0	1.0
Waiau_8	2020082319	1.0	1.0
Waiau_8	2020082320	1.0	1.0
Waiau_8	2020082321	1.0	1.0
Waiau_8	2020082322	1.0	1.0
Waiau_8	2020082323	1.0	1.0
Waiau_8	2020082400	1.0	1.0
Waiau_8	2020082401	1.0	1.0
Waiau_8	2020082402	1.0	1.0
Waiau_8	2020082403	1.0	1.0
Waiau_8	2020082404	1.0	1.0
Waiau_8	2020082405	1.0	1.0
Waiau_8	2020082406	1.0	1.0
Waiau_8	2020082407	1.0	1.0
Waiau_8	2020082408	1.0	1.0
Waiau_8	2020082409	1.0	1.0
Waiau_8	2020082410	1.0	1.0
Waiau_8	2020082411	1.0	1.0
Waiau_8	2020082412	1.0	1.0
Waiau_8	2020082413	1.0	1.0
Waiau_8	2020082414	1.0	1.0
Waiau_8	2020082415	1.0	1.0
Waiau_8	2020082416	1.0	1.0
Waiau_8	2020082417	1.0	1.0
Waiau_8	2020082418	1.0	1.0
Waiau_8	2020082419	1.0	1.0
Waiau_8	2020082420	1.0	1.0
Waiau_8	2020082421	1.0	1.0
Waiau_8	2020082422	1.0	1.0
Waiau_8	2020082423	1.0	1.0
Waiau_8	2020082500	1.0	1.0
Waiau_8	2020082501	1.0	1.0
Waiau_8	2020082502	1.0	1.0
Waiau_8	2020082503	1.0	1.0
Waiau_8	2020082504	1.0	1.0
Waiau_8	2020082505	1.0	1.0
Waiau_8	2020082506	1.0	1.0
Waiau_8	2020082507	1.0	1.0
Waiau_8	2020082508	1.0	1.0
Waiau_8	2020082509	1.0	1.0
Waiau_8	2020082510	1.0	1.0
Waiau_8	2020082511	1.0	1.0
Waiau_8	2020082512	1.0	1.0
Waiau_8	2020082513	1.0	1.0
Waiau_8	2020082514	1.0	1.0
Waiau_8	2020082515	1.0	1.0
Waiau_8	2020082516	1.0	1.0
Waiau_8	2020082517	1.0	1.0
Waiau_8	2020082518	1.0	1.0
Waiau_8	2020082519	1.0	1.0
Waiau_8	2020082520	1.0	1.0
Waiau_8	2020082521	1.0	1.0
Waiau_8	2020082522	1.0	1.0
Waiau_8	2020082523	1.0	1.0
Waiau_8	2020082600	1.0	1.0
Waiau_8	2020082601	1.0	1.0
Waiau_8	2020082602	1.0	1.0
Waiau_8	2020082603	1.0	1.0
Waiau_8	2020082604	1.0	1.0
Waiau_8	2020082605	1.0	1.0
Waiau_8	2020082606	1.0	1.0
Waiau_8	2020082607	1.0	1.0
Waiau_8	2020082608	1.0	1.0
Waiau_8	2020082609	1.0	1.0
Waiau_8	2020082610	1.0	1.0
Waiau_8	2020082611	1.0	1.0
Waiau_8	2020082612	1.0	1.0
Waiau_8	2020082613	1.0	1.0
Waiau_8	2020082614	1.0	1.0
Waiau_8	2020082615	1.0	1.0
Waiau_8	2020082616	1.0	1.0
Waiau_8	2020082617	1.0	1.0
Waiau_8	2020082618	1.0	1.0
Waiau_8	2020082619	1.0	1.0
Waiau_8	2020082620	1.0	1.0
Waiau_8	2020082621	1.0	1.0
Waiau_8	2020082622	1.0	1.0
Waiau_8	2020082623	1.0	1.0
Waiau_8	2020082700	1.0	1.0
Waiau_8	2020082701	1.0	1.0
Waiau_8	2020082702	1.0	1.0
Waiau_8	2020082703	1.0	1.0
Waiau_8	2020082704	1.0	1.0
Waiau_8	2020082705	1.0	1.0
Waiau_8	2020082706	1.0	1.0
Waiau_8	2020082707	1.0	1.0
Waiau_8	2020082708	1.0	1.0
Waiau_8	2020082709	1.0	1.0
Waiau_8	2020082710	1.0	1.0
Waiau_8	2020082711	1.0	1.0
Waiau_8	2020082712	1.0	1.0
Waiau_8	2020082713	1.0	1.0
Waiau_8	2020082714	1.0	1.0
Waiau_8	2020082715	1.0	1.0
Waiau_8	2020082716	1.0	1.0
Waiau_8	2020082717	1.0	1.0
Waiau_8	2020082718	1.0	1.0
Waiau_8	2020082719	1.0	1.0
Waiau_8	2020082720	1.0	1.0
Waiau_8	2020082721	1.0	1.0
Waiau_8	2020082722	1.0	1.0
Waiau_8	2020082723	1.0	1.0
Waiau_8	2020082800	1.0	1.0
Waiau_8	2020082801	1.0	1.0
Waiau_8	2020082802	1.0	1.0
Waiau_8	2020082803	1.0	1.0
Waiau_8	2020082804	1.0	1.0
Waiau_8	2020082805	1.0	1.0
Waiau_8	2020082806	1.0	1.0
Waiau_8	2020082807	1.0	1.0
Waiau_8	2020082808	1.0	1.0
Waiau_8	2020082809	1.0	1.0
Waiau_8	2020082810	1.0	1.0
Waiau_8	2020082811	1.0	1.0
Waiau_8	2020082812	1.0	1.0
Waiau_8	2020082813	1.0	1.0
Waiau_8	2020082814	1.0	1.0
Waiau_8	2020082815	1.0	1.0
Waiau_8	2020082816	1.0	1.0
Waiau_8	2020082817	1.0	1.0
Waiau_8	2020082818	1.0	1.0
Waiau_8	2020082819	1.0	1.0
Waiau_8	2020082820	1.0	1.0
Waiau_8	2020082821	1.0	1.0
Waiau_8	2020082822	1.0	1.0
Waiau_8	2020082823	1.0	1.0
Waiau_8	2020082900	1.0	1.0
Waiau_8	2020082901	1.0	1.0
Waiau_8	2020082902	1.0	1.0
Waiau_8	2020082903	1.0	1.0
Waiau_8	2020082904	1.0	1.0
Waiau_8	2020082905	1.0	1.0
Waiau_8	2020082906	1.0	1.0
Waiau_8	2020082907	1.0	1.0
Waiau_8	2020082908	1.0	1.0
Waiau_8	2020082909	1.0	1.0
Waiau_8	2020082910	1.0	1.0
Waiau_8	2020082911	1.0	1.0
Waiau_8	2020082912	1.0	1.0
Waiau_8	2020082913	1.0	1.0
Waiau_8	2020082914	1.0	1.0
Waiau_8	2020082915	1.0	1.0
Waiau_8	2020082916	1.0	1.0
Waiau_8	2020082917	1.0	1.0
Waiau_8	2020082918	1.0	1.0
Waiau_8	2020082919	1.0	1.0
Waiau_8	2020082920	1.0	1.0
Waiau_8	2020082921	1.0	1.0
Waiau_8	2020082922	1.0	1.0
Waiau_8	2020082923	1.0	1.0
Waiau_8	2020083000	1.0	1.0
Waiau_8	2020083001	1.0	1.0
Waiau_8	2020083002	1.0	1.0
Waiau_8	2020083003	1.0	1.0
Waiau_8	2020083004	1.0	1.0
Waiau_8	2020083005	1.0	1.0
Waiau_8	2020083006	1.0	1.0
Waiau_8	2020083007	1.0	1.0
Waiau_8	2020083008	1.0	1.0
Waiau_8	2020083009	1.0	1.0
Waiau_8	2020083010	1.0	1.0
Waiau_8	2020083011	1.0	1.0
Waiau_8	2020083012	1.0	1.0
Waiau_8	2020083013	1.0	1.0
Waiau_8	2020083014	1.0	1.0
Waiau_8	2020083015	1.0	1.0
Waiau_8	2020083016	1.0	1.0
Waiau_8	2020083017	1.0	1.0
Waiau_8	2020083018	1.0	1.0
Waiau_8	2020083019	1.0	1.0
Waiau_8	2020083020	1.0	1.0
Waiau_8	2020083021	1.0	1.0
Waiau_8	2020083022	1.0	1.0
Waiau_8	2020083023	1.0	1.0
Waiau_8	2020083100	1.0	1.0
Waiau_8	2020083101	1.0	1.0
Waiau_8	2020083102	1.0	1.0
Waiau_8	2020083103	1.0	1.0
Waiau_8	2020083104	1.0	1.0
Waiau_8	2020083105	1.0	1.0
Waiau_8	2020083106	1.0	1.0
Waiau_8	2020083107	1.0	1.0
Waiau_8	2020083108	1.0	1.0
Waiau_8	2020083109	1.0	1.0
Waiau_8	2020083110	1.0	1.0
Waiau_8	2020083111	1.0	1.0
Waiau_8	2020083112	1.0	1.0
Waiau_8	2020083113	1.0	1.0
Waiau_8	2020083114	1.0	1.0
Waiau_8	2020083115	1.0	1.0
Waiau_8	2020083116	1.0	1.0
Waiau_8	2020083117	1.0	1.0
Waiau_8	2020083118	1.0	1.0
Waiau_8	2020083119	1.0	1.0
Waiau_8	2020083120	1.0	1.0
Waiau_8	2020083121	1.0	1.0
Waiau_8	2020083122	1.0	1.0
Waiau_8	2020083123	1.0	1.0
Waiau_8	2020090100	1.0	1.0
Waiau_8	2020090101	1.0	1.0
Waiau_8	2020090102	1.0	1.0
Waiau_8	2020090103	1.0	1.0
Waiau_8	2020090104	1.0	1.0
Waiau_8	2020090105	1.0	1.0
Waiau_8	2020090106	1.0	1.0
Waiau_8	2020090107	1.0	1.0
Waiau_8	2020090108	1.0	1.0
Waiau_8	2020090109	1.0	1.0
Waiau_8	2020090110	1.0	1.0
Waiau_8	2020090111	1.0	1.0
Waiau_8	2020090112	1.0	1.0
Waiau_8	2020090113	1.0	1.0
Waiau_8	2020090114	1.0	1.0
Waiau_8	2020090115	1.0	1.0
Waiau_8	2020090116	1.0	1.0
Waiau_8	2020090117	1.0	1.0
Waiau_8	2020090118	1.0	1.0
Waiau_8	2020090119	1.0	1.0
Waiau_8	2020090120	1.0	1.0
Waiau_8	2020090121	1.0	1.0
Waiau_8	2020090122	1.0	1.0
Waiau_8	2020090123	1.0	1.0
Waiau_8	2020090200	1.0	1.0
Waiau_8	2020090201	1.0	1.0
Waiau_8	2020090202	1.0	1.0
Waiau_8	2020090203	1.0	1.0
Waiau_8	2020090204	1.0	1.0
Waiau_8	2020090205	1.0	1.0
Waiau_8	2020090206	1.0	1.0
Waiau_8	2020090207	1.0	1.0
Waiau_8	2020090208	1.0	1.0
Waiau_8	2020090209	1.0	1.0
Waiau_8	2020090210	1.0	1.0
Waiau_8	2020090211	1.0	1.0
Waiau_8	2020090212	1.0	1.0
Waiau_8	2020090213	1.0	1.0
Waiau_8	2020090214	1.0	1.0
Waiau_8	2020090215	1.0	1.0
Waiau_8	2020090216	1.0	1.0
Waiau_8	2020090217	1.0	1.0
Waiau_8	2020090218	1.0	1.0
Waiau_8	2020090219	1.0	1.0
Waiau_8	2020090220	1.0	1.0
Waiau_8	2020090221	1.0	1.0
Waiau_8	2020090222	1.0	1.0
Waiau_8	2020090223	1.0	1.0
Waiau_8	2020090300	1.0	1.0
Waiau_8	2020090301	1.0	1.0
Waiau_8	2020090302	1.0	1.0
Waiau_8	2020090303	1.0	1.0
Waiau_8	2020090304	1.0	1.0
Waiau_8	2020090305	1.0	1.0
Waiau_8	2020090306	1.0	1.0
Waiau_8	2020090307	1.0	1.0
Waiau_8	2020090308	1.0	1.0
Waiau_8	2020090309	1.0	1.0
Waiau_8	2020090310	1.0	1.0
Waiau_8	2020090311	1.0	1.0
Waiau_8	2020090312	1.0	1.0
Waiau_8	2020090313	1.0	1.0
Waiau_8	2020090314	1.0	1.0
Waiau_8	2020090315	1.0	1.0
Waiau_8	2020090316	1.0	1.0
Waiau_8	2020090317	1.0	1.0
Waiau_8	2020090318	1.0	1.0
Waiau_8	2020090319	1.0	1.0
Waiau_8	2020090320	1.0	1.0
Waiau_8	2020090321	1.0	1.0
Waiau_8	2020090322	1.0	1.0
Waiau_8	2020090323	1.0	1.0
Waiau_8	2020090400	1.0	1.0
Waiau_8	2020090401	1.0	1.0
Waiau_8	2020090402	1.0	1.0
Waiau_8	2020090403	1.0	1.0
Waiau_8	2020090404	1.0	1.0
Waiau_8	2020090405	1.0	1.0
Waiau_8	2020090406	1.0	1.0
Waiau_8	2020090407	1.0	1.0
Waiau_8	2020090408	1.0	1.0
Waiau_8	2020090409	1.0	1.0
Waiau_8	2020090410	1.0	1.0
Waiau_8	2020090411	1.0	1.0
Waiau_8	2020090412	1.0	1.0
Waiau_8	2020090413	1.0	1.0
Waiau_8	2020090414	1.0	1.0
Waiau_8	2020090415	1.0	1.0
Waiau_8	2020090416	1.0	1.0
Waiau_8	2020090417	1.0	1.0
Waiau_8	2020090418	1.0	1.0
Waiau_8	2020090419	1.0	1.0
Waiau_8	2020090420	1.0	1.0
Waiau_8	2020090421	1.0	1.0
Waiau_8	2020090422	1.0	1.0
Waiau_8	2020090423	1.0	1.0
Waiau_8	2020090500	1.0	1.0
Waiau_8	2020090501	1.0	1.0
Waiau_8	2020090502	1.0	1.0
Waiau_8	2020090503	1.0	1.0
Waiau_8	2020090504	1.0	1.0
Waiau_8	2020090505	1.0	1.0
Waiau_8	2020090506	1.0	1.0
Waiau_8	2020090507	1.0	1.0
Waiau_8	2020090508	1.0	1.0
Waiau_8	2020090509	1.0	1.0
Waiau_8	2020090510	1.0	1.0
Waiau_8	2020090511	1.0	1.0
Waiau_8	2020090512	1.0	1.0
Waiau_8	2020090513	1.0	1.0
Waiau_8	2020090514	1.0	1.0
Waiau_8	2020090515	1.0	1.0
Waiau_8	2020090516	1.0	1.0
Waiau_8	2020090517	1.0	1.0
Waiau_8	2020090518	1.0	1.0
Waiau_8	2020090519	1.0	1.0
Waiau_8	2020090520	1.0	1.0
Waiau_8	2020090521	1.0	1.0
Waiau_8	2020090522	1.0	1.0
Waiau_8	2020090523	1.0	1.0
Waiau_8	2020090600	1.0	1.0
Waiau_8	2020090601	1.0	1.0
Waiau_8	2020090602	1.0	1.0
Waiau_8	2020090603	1.0	1.0
Waiau_8	2020090604	1.0	1.0
Waiau_8	2020090605	1.0	1.0
Waiau_8	2020090606	1.0	1.0
Waiau_8	2020090607	1.0	1.0
Waiau_8	2020090608	1.0	1.0
Waiau_8	2020090609	1.0	1.0
Waiau_8	2020090610	1.0	1.0
Waiau_8	2020090611	1.0	1.0
Waiau_8	2020090612	1.0	1.0
Waiau_8	2020090613	1.0	1.0
Waiau_8	2020090614	1.0	1.0
Waiau_8	2020090615	1.0	1.0
Waiau_8	2020090616	1.0	1.0
Waiau_8	2020090617	1.0	1.0
Waiau_8	2020090618	1.0	1.0
Waiau_8	2020090619	1.0	1.0
Waiau_8	2020090620	1.0	1.0
Waiau_8	2020090621	1.0	1.0
Waiau_8	2020090622	1.0	1.0
Waiau_8	2020090623	1.0	1.0
Waiau_8	2020090700	1.0	1.0
Waiau_8	2020090701	1.0	1.0
Waiau_8	2020090702	1.0	1.0
Waiau_8	2020090703	1.0	1.0
Waiau_8	2020090704	1.0	1.0
Waiau_8	2020090705	1.0	1.0
Waiau_8	2020090706	1.0	1.0
Waiau_8	2020090707	1.0	1.0
Waiau_8	2020090708	1.0	1.0
Waiau_8	2020090709	1.0	1.0
Waiau_8	2020090710	1.0	1.0
Waiau_8	2020090711	1.0	1.0
Waiau_8	2020090712	1.0	1.0
Waiau_8	2020090713	1.0	1.0
Waiau_8	2020090714	1.0	1.0
Waiau_8	2020090715	1.0	1.0
Waiau_8	2020090716	1.0	1.0
Waiau_8	2020090717	1.0	1.0
Waiau_8	2020090718	1.0	1.0
Waiau_8	2020090719	1.0	1.0
Waiau_8	2020090720	1.0	1.0
Waiau_8	2020090721	1.0	1.0
Waiau_8	2020090722	1.0	1.0
Waiau_8	2020090723	1.0	1.0
Waiau_8	2020090800	1.0	1.0
Waiau_8	2020090801	1.0	1.0
Waiau_8	2020090802	1.0	1.0
Waiau_8	2020090803	1.0	1.0
Waiau_8	2020090804	1.0	1.0
Waiau_8	2020090805	1.0	1.0
Waiau_8	2020090806	1.0	1.0
Waiau_8	2020090807	1.0	1.0
Waiau_8	2020090808	1.0	1.0
Waiau_8	2020090809	1.0	1.0
Waiau_8	2020090810	1.0	1.0
Waiau_8	2020090811	1.0	1.0
Waiau_8	2020090812	1.0	1.0
Waiau_8	2020090813	1.0	1.0
Waiau_8	2020090814	1.0	1.0
Waiau_8	2020090815	1.0	1.0
Waiau_8	2020090816	1.0	1.0
Waiau_8	2020090817	1.0	1.0
Waiau_8	2020090818	1.0	1.0
Waiau_8	2020090819	1.0	1.0
Waiau_8	2020090820	1.0	1.0
Waiau_8	2020090821	1.0	1.0
Waiau_8	2020090822	1.0	1.0
Waiau_8	2020090823	1.0	1.0
Waiau_8	2020090900	1.0	1.0
Waiau_8	2020090901	1.0	1.0
Waiau_8	2020090902	1.0	1.0
Waiau_8	2020090903	1.0	1.0
Waiau_8	2020090904	1.0	1.0
Waiau_8	2020090905	1.0	1.0
Waiau_8	2020090906	1.0	1.0
Waiau_8	2020090907	1.0	1.0
Waiau_8	2020090908	1.0	1.0
Waiau_8	2020090909	1.0	1.0
Waiau_8	2020090910	1.0	1.0
Waiau_8	2020090911	1.0	1.0
Waiau_8	2020090912	1.0	1.0
Waiau_8	2020090913	1.0	1.0
Waiau_8	2020090914	1.0	1.0
Waiau_8	2020090915	1.0	1.0
Waiau_8	2020090916	1.0	1.0
Waiau_8	2020090917	1.0	1.0
Waiau_8	2020090918	1.0	1.0
Waiau_8	2020090919	1.0	1.0
Waiau_8	2020090920	1.0	1.0
Waiau_8	2020090921	1.0	1.0
Waiau_8	2020090922	1.0	1.0
Waiau_8	2020090923	1.0	1.0
Waiau_8	2020091000	1.0	1.0
Waiau_8	2020091001	1.0	1.0
Waiau_8	2020091002	1.0	1.0
Waiau_8	2020091003	1.0	1.0
Waiau_8	2020091004	1.0	1.0
Waiau_8	2020091005	1.0	1.0
Waiau_8	2020091006	1.0	1.0
Waiau_8	2020091007	1.0	1.0
Waiau_8	2020091008	1.0	1.0
Waiau_8	2020091009	1.0	1.0
Waiau_8	2020091010	1.0	1.0
Waiau_8	2020091011	1.0	1.0
