LOAD_ZONE	TIMEPOINT	renewable_forecast_mw	contingency_reserve_requirement_mw	regulating_reserve_requirement_mw
Oahu	2020092013	202.575618462	180.0	38.6892331653
Oahu	2020092014	177.733778462	180.0	38.6892331653
Oahu	2020092015	157.419260769	180.0	38.6892331653
Oahu	2020092016	118.551745385	180.0	38.6892331653
Oahu	2020092017	81.7116853846	180.0	38.6892331653
Oahu	2020092018	41.8926538462	180.0	29.1358210864
Oahu	2020092019	36.1	180.0	24.5894367236
Oahu	2020092020	63.5	180.0	17.99
Oahu	2020092021	65.3	180.0	17.99
Oahu	2020092022	67.0	180.0	17.99
Oahu	2020092023	59.4	180.0	38.6892331653
Oahu	2020092100	55.9	180.0	17.99
Oahu	2020092101	54.8	180.0	17.99
Oahu	2020092102	48.0	180.0	17.99
Oahu	2020092103	46.9	180.0	17.99
Oahu	2020092104	41.5	180.0	17.99
Oahu	2020092105	41.5	180.0	17.99
Oahu	2020092106	51.5	180.0	36.4510441264
Oahu	2020092107	59.8115253846	180.0	38.6892331653
Oahu	2020092108	106.146755385	180.0	38.6892331653
Oahu	2020092109	140.701962308	180.0	38.6892331653
Oahu	2020092110	167.796729231	180.0	38.6892331653
Oahu	2020092111	192.388986923	180.0	38.6892331653
Oahu	2020092112	209.838430769	180.0	38.6892331653
Oahu	2020092113	203.962965385	180.0	38.6892331653
Oahu	2020092114	189.611391538	180.0	38.6892331653
Oahu	2020092115	164.474471538	180.0	38.6892331653
Oahu	2020092116	134.622902308	180.0	38.6892331653
Oahu	2020092117	88.5302961538	180.0	38.6892331653
Oahu	2020092118	58.8178484615	180.0	38.6892331653
Oahu	2020092119	61.6	180.0	38.6892331653
Oahu	2020092120	67.3	180.0	17.99
Oahu	2020092121	73.5	180.0	17.99
Oahu	2020092122	71.0	180.0	17.99
Oahu	2020092123	65.1	180.0	38.6892331653
Oahu	2020092200	59.3	180.0	17.99
Oahu	2020092201	55.9	180.0	17.99
Oahu	2020092202	49.6	180.0	17.99
Oahu	2020092203	47.3	180.0	17.99
Oahu	2020092204	43.8	180.0	17.99
Oahu	2020092205	45.3	180.0	17.99
Oahu	2020092206	56.5	180.0	38.6892331653
Oahu	2020092207	65.8423084615	180.0	38.6892331653
Oahu	2020092208	115.99477	180.0	38.6892331653
Oahu	2020092209	156.497026923	180.0	38.6892331653
Oahu	2020092210	166.380799231	180.0	38.6892331653
Oahu	2020092211	172.869974615	180.0	38.6892331653
Oahu	2020092212	179.591459231	180.0	38.6892331653
Oahu	2020092213	174.18412	180.0	38.6892331653
Oahu	2020092214	169.445304615	180.0	38.6892331653
Oahu	2020092215	151.86295	180.0	38.6892331653
Oahu	2020092216	122.646950769	180.0	38.6892331653
Oahu	2020092217	85.4674469231	180.0	38.6892331653
Oahu	2020092218	48.4265338462	180.0	34.2099978248
Oahu	2020092219	57.3	180.0	38.6892331653
Oahu	2020092220	58.3	180.0	17.99
Oahu	2020092221	60.7	180.0	17.99
Oahu	2020092222	62.7	180.0	17.99
Oahu	2020092223	51.0	180.0	36.0060463867
Oahu	2020092300	45.4	180.0	17.99
Oahu	2020092301	42.8	180.0	17.99
Oahu	2020092302	40.1	180.0	17.99
Oahu	2020092303	36.0	180.0	17.99
Oahu	2020092304	35.7	180.0	17.99
Oahu	2020092305	35.7	180.0	17.99
Oahu	2020092306	51.0	180.0	36.0060463867
Oahu	2020092307	58.4270023077	180.0	38.6892331653
Oahu	2020092308	96.8685076923	180.0	38.6892331653
Oahu	2020092309	132.076820769	180.0	38.6892331653
Oahu	2020092310	145.041523077	180.0	38.6892331653
Oahu	2020092311	150.302711538	180.0	38.6892331653
Oahu	2020092312	165.008692308	180.0	38.6892331653
Oahu	2020092313	157.131149231	180.0	38.6892331653
Oahu	2020092314	149.419108462	180.0	38.6892331653
Oahu	2020092315	149.417147692	180.0	38.6892331653
Oahu	2020092316	116.660765385	180.0	38.6892331653
Oahu	2020092317	78.6248623077	180.0	38.6892331653
Oahu	2020092318	48.0773753846	180.0	33.9836733503
Oahu	2020092319	46.5	180.0	32.6171641559
Oahu	2020092320	54.4	180.0	17.99
Oahu	2020092321	53.1	180.0	17.99
Oahu	2020092322	51.9	180.0	17.99
Oahu	2020092323	50.4	180.0	35.5594486498
Oahu	2020092400	37.4	180.0	17.99
Oahu	2020092401	34.1	180.0	17.99
Oahu	2020092402	27.0	180.0	17.99
Oahu	2020092403	26.7	180.0	17.99
Oahu	2020092404	23.3	180.0	17.2220676447
Oahu	2020092405	29.1	180.0	17.99
Oahu	2020092406	26.4	180.0	20.0532007374
Oahu	2020092407	36.9100223077	180.0	25.0753360197
Oahu	2020092408	63.1441176923	180.0	38.6892331653
Oahu	2020092409	94.9421092308	180.0	38.6892331653
Oahu	2020092410	114.842626923	180.0	38.6892331653
Oahu	2020092411	141.648946923	180.0	38.6892331653
Oahu	2020092412	151.415726923	180.0	38.6892331653
Oahu	2020092413	143.141710769	180.0	38.6892331653
Oahu	2020092414	120.745521538	180.0	38.6892331653
Oahu	2020092415	112.142657692	180.0	38.6892331653
Oahu	2020092416	87.5609692308	180.0	38.6892331653
Oahu	2020092417	54.4023161538	180.0	38.6522327787
Oahu	2020092418	18.9634338462	180.0	16.0935679159
Oahu	2020092419	16.7	180.0	14.5712993923
Oahu	2020092420	17.0	180.0	14.7204577145
Oahu	2020092421	35.8	180.0	17.99
Oahu	2020092422	40.3	180.0	17.99
Oahu	2020092423	35.0	180.0	23.9908120231
Oahu	2020092500	33.0	180.0	17.99
Oahu	2020092501	28.5	180.0	17.99
Oahu	2020092502	32.8	180.0	17.99
Oahu	2020092503	29.9	180.0	17.99
Oahu	2020092504	24.4	180.0	17.5839110675
Oahu	2020092505	22.6	180.0	17.19
Oahu	2020092506	36.0	180.0	24.3458323204
Oahu	2020092507	39.6497046154	180.0	27.4788448941
Oahu	2020092508	65.2525446154	180.0	38.6892331653
Oahu	2020092509	91.2768184615	180.0	38.6892331653
Oahu	2020092510	97.6320076923	180.0	38.6892331653
Oahu	2020092511	114.129869231	180.0	38.6892331653
Oahu	2020092512	136.495341538	180.0	38.6892331653
Oahu	2020092513	125.940682308	180.0	38.6892331653
Oahu	2020092514	112.941204615	180.0	38.6892331653
Oahu	2020092515	90.1408884615	180.0	38.6892331653
Oahu	2020092516	65.9763761538	180.0	38.6892331653
Oahu	2020092517	43.8548161538	180.0	30.7721129598
Oahu	2020092518	21.7950738462	180.0	17.6652438987
Oahu	2020092519	18.4	180.0	15.7244617083
Oahu	2020092520	22.5	180.0	17.19
Oahu	2020092521	21.1	180.0	16.9249972096
Oahu	2020092522	27.6	180.0	17.99
Oahu	2020092523	25.7	180.0	19.742999601
Oahu	2020092600	20.6	180.0	16.6829157515
Oahu	2020092601	22.9	180.0	17.19
Oahu	2020092602	13.9	180.0	13.0903550956
Oahu	2020092603	15.5	180.0	14.16
Oahu	2020092604	14.0	180.0	13.1659020131
Oahu	2020092605	9.3	180.0	9.70940622885
Oahu	2020092606	13.6	180.0	12.4869291842
Oahu	2020092607	23.3855769231	180.0	18.4785598711
Oahu	2020092608	63.3336876923	180.0	38.6892331653
Oahu	2020092609	101.467221538	180.0	38.6892331653
Oahu	2020092610	120.258654615	180.0	38.6892331653
Oahu	2020092611	133.116768462	180.0	38.6892331653
Oahu	2020092612	142.821168462	180.0	38.6892331653
Oahu	2020092613	143.063433846	180.0	38.6892331653
Oahu	2020092614	134.274415385	180.0	38.6892331653
Oahu	2020092615	104.421698462	180.0	38.6892331653
Oahu	2020092616	75.9193515385	180.0	38.6892331653
Oahu	2020092617	46.7377223077	180.0	32.8459386793
Oahu	2020092618	14.4305138462	180.0	13.1345066697
Oahu	2020092619	15.4	180.0	13.7627425409
Oahu	2020092620	13.4	180.0	12.6327673821
Oahu	2020092621	5.9	180.0	6.72831258628
Oahu	2020092622	9.2	180.0	9.63225621895
Oahu	2020092623	5.7	180.0	5.99291899418
Oahu	2020092700	2.8	180.0	3.42774067506
Oahu	2020092701	4.2	180.0	4.94633816827
Oahu	2020092702	4.8	180.0	5.6612164418
Oahu	2020092703	5.0	180.0	5.86026290551
Oahu	2020092704	5.0	180.0	5.86026290551
Oahu	2020092705	3.7	180.0	4.41789241757
Oahu	2020092706	6.3	180.0	6.55151039416
Oahu	2020092707	16.80549	180.0	14.5712993923
Oahu	2020092708	51.1789653846	180.0	36.2287448974
Oahu	2020092709	92.4314061538	180.0	38.6892331653
Oahu	2020092710	115.58987	180.0	38.6892331653
Oahu	2020092711	125.830449231	180.0	38.6892331653
Oahu	2020092712	135.445523846	180.0	38.6892331653
Oahu	2020092713	128.536562308	180.0	38.6892331653
Oahu	2020092714	120.040853077	180.0	38.6892331653
Oahu	2020092715	95.3495246154	180.0	38.6892331653
Oahu	2020092716	70.8367092308	180.0	38.6892331653
Oahu	2020092717	43.4893030769	180.0	30.3066965242
Oahu	2020092718	7.78963538462	180.0	7.86685094196
Oahu	2020092719	5.2	180.0	5.70634456263
Oahu	2020092720	10.6	180.0	10.6731979966
Oahu	2020092721	6.5	180.0	7.28266820261
Oahu	2020092722	5.2	180.0	6.05704441024
Oahu	2020092723	6.7	180.0	7.09123883578
Oahu	2020092800	5.3	180.0	6.15459386857
Oahu	2020092801	2.8	180.0	3.42774067506
Oahu	2020092802	1.8	180.0	2.26608103234
Oahu	2020092803	1.0	180.0	1.28768786646
Oahu	2020092804	0.9	180.0	1.16220945212
Oahu	2020092805	3.1	180.0	3.76347297519
Oahu	2020092806	5.0	180.0	5.41480539468
Oahu	2020092807	12.6300138462	180.0	11.8194146107
Oahu	2020092808	45.11994	180.0	31.6979495516
Oahu	2020092809	74.6667469231	180.0	38.6892331653
Oahu	2020092810	110.310535385	180.0	38.6892331653
Oahu	2020092811	146.903607692	180.0	38.6892331653
Oahu	2020092812	161.537365385	180.0	38.6892331653
Oahu	2020092813	165.53308	180.0	38.6892331653
Oahu	2020092814	149.574316923	180.0	38.6892331653
Oahu	2020092815	124.249763077	180.0	38.6892331653
Oahu	2020092816	92.9926053846	180.0	38.6892331653
Oahu	2020092817	56.4866561538	180.0	38.6892331653
Oahu	2020092818	15.2521646154	180.0	13.5554436322
Oahu	2020092819	7.9	180.0	8.11663325136
Oahu	2020092820	8.1	180.0	8.67118610763
Oahu	2020092821	3.6	180.0	4.31037682092
Oahu	2020092822	4.1	180.0	4.841855081
Oahu	2020092823	7.0	180.0	7.35422935212
Oahu	2020092900	5.6	180.0	6.44391534179
Oahu	2020092901	7.8	180.0	8.42042896965
Oahu	2020092902	7.7	180.0	8.33588210657
Oahu	2020092903	7.2	180.0	7.90581422802
Oahu	2020092904	14.1	180.0	13.241245345
Oahu	2020092905	14.7	180.0	13.6890606581
Oahu	2020092906	16.0	180.0	14.1711071077
Oahu	2020092907	23.1714453846	180.0	18.4785598711
Oahu	2020092908	59.3674946154	180.0	38.6892331653
Oahu	2020092909	88.7848676923	180.0	38.6892331653
Oahu	2020092910	125.83536	180.0	38.6892331653
Oahu	2020092911	168.027079231	180.0	38.6892331653
Oahu	2020092912	174.907646923	180.0	38.6892331653
Oahu	2020092913	179.995558462	180.0	38.6892331653
Oahu	2020092914	162.29071	180.0	38.6892331653
Oahu	2020092915	124.643607692	180.0	38.6892331653
Oahu	2020092916	91.2976469231	180.0	38.6892331653
Oahu	2020092917	66.7116676923	180.0	38.6892331653
Oahu	2020092918	38.5394853846	180.0	26.5226140305
Oahu	2020092919	42.0	180.0	29.1358210864
Oahu	2020092920	39.6	180.0	17.99
Oahu	2020092921	34.7	180.0	17.99
Oahu	2020092922	47.7	180.0	17.99
Oahu	2020092923	39.8	180.0	27.4788448941
Oahu	2020093000	34.2	180.0	17.99
Oahu	2020093001	35.9	180.0	17.99
Oahu	2020093002	26.5	180.0	17.99
Oahu	2020093003	25.0	180.0	17.7718884439
Oahu	2020093004	22.1	180.0	17.19
Oahu	2020093005	24.1	180.0	17.4874743285
Oahu	2020093006	36.6	180.0	24.8326043624
Oahu	2020093007	40.4831138462	180.0	27.9543924926
Oahu	2020093008	78.1930284615	180.0	38.6892331653
Oahu	2020093009	119.973456923	180.0	38.6892331653
Oahu	2020093010	155.651563077	180.0	38.6892331653
Oahu	2020093011	184.959853846	180.0	38.6892331653
Oahu	2020093012	196.762620769	180.0	38.6892331653
Oahu	2020093013	196.058552308	180.0	38.6892331653
Oahu	2020093014	185.106414615	180.0	38.6892331653
Oahu	2020093015	149.866563846	180.0	38.6892331653
Oahu	2020093016	108.455601538	180.0	38.6892331653
Oahu	2020093017	65.7379576923	180.0	38.6892331653
Oahu	2020093018	27.8380353846	180.0	20.8053494419
Oahu	2020093019	24.2	180.0	18.9471814598
Oahu	2020093020	29.4	180.0	17.99
Oahu	2020093021	30.9	180.0	17.99
Oahu	2020093022	32.0	180.0	17.99
Oahu	2020093023	27.8	180.0	20.8053494419
Oahu	2020100100	32.7	180.0	17.99
Oahu	2020100101	27.5	180.0	17.99
Oahu	2020100102	17.1	180.0	14.7776987039
Oahu	2020100103	17.5	180.0	15.004220688
Oahu	2020100104	18.1	180.0	15.3367919722
Oahu	2020100105	12.4	180.0	11.8946748045
Oahu	2020100106	15.0	180.0	13.3460388064
Oahu	2020100107	31.3111161538	180.0	22.4816759537
Oahu	2020100108	72.0501069231	180.0	38.6892331653
Oahu	2020100109	109.167867692	180.0	38.6892331653
Oahu	2020100110	153.458683077	180.0	38.6892331653
Oahu	2020100111	186.014716923	180.0	38.6892331653
Oahu	2020100112	184.446461538	180.0	38.6892331653
Oahu	2020100113	179.727471538	180.0	38.6892331653
Oahu	2020100114	168.298933846	180.0	38.6892331653
Oahu	2020100115	137.767632308	180.0	38.6892331653
Oahu	2020100116	91.1677123077	180.0	38.6892331653
Oahu	2020100117	52.1917869231	180.0	36.8944476013
Oahu	2020100118	18.1389669231	180.0	15.5370915978
Oahu	2020100119	17.6	180.0	15.1566216489
Oahu	2020100120	18.1	180.0	15.3367919722
Oahu	2020100121	24.1	180.0	17.4874743285
Oahu	2020100122	24.9	180.0	17.7410053459
Oahu	2020100123	27.5	180.0	20.6575423137
Oahu	2020100200	25.0	180.0	17.7718884439
Oahu	2020100201	29.9	180.0	17.99
Oahu	2020100202	30.5	180.0	17.99
Oahu	2020100203	26.7	180.0	17.99
Oahu	2020100204	25.8	180.0	17.99
Oahu	2020100205	25.6	180.0	17.9535215529
Oahu	2020100206	33.0	180.0	23.1298041389
Oahu	2020100207	46.4671553846	180.0	32.6171641559
Oahu	2020100208	93.5471192308	180.0	38.6892331653
Oahu	2020100209	135.910380769	180.0	38.6892331653
Oahu	2020100210	161.779056923	180.0	38.6892331653
Oahu	2020100211	175.073709231	180.0	38.6892331653
Oahu	2020100212	186.353483077	180.0	38.6892331653
Oahu	2020100213	180.409750769	180.0	38.6892331653
Oahu	2020100214	177.478399231	180.0	38.6892331653
Oahu	2020100215	143.011927692	180.0	38.6892331653
Oahu	2020100216	107.774420769	180.0	38.6892331653
Oahu	2020100217	77.8368938462	180.0	38.6892331653
Oahu	2020100218	40.2826515385	180.0	27.9543924926
Oahu	2020100219	37.7	180.0	25.8009229131
Oahu	2020100220	49.1	180.0	17.99
Oahu	2020100221	51.6	180.0	17.99
Oahu	2020100222	45.1	180.0	17.99
Oahu	2020100223	29.3	180.0	21.5252808529
Oahu	2020100300	39.5	180.0	17.99
Oahu	2020100301	31.2	180.0	17.99
Oahu	2020100302	19.9	180.0	16.3351507948
Oahu	2020100303	17.2	180.0	14.8346944475
Oahu	2020100304	11.8	180.0	11.5014120838
Oahu	2020100305	9.8	180.0	10.0886032585
Oahu	2020100306	12.0	180.0	11.1313491421
Oahu	2020100307	28.6156369231	180.0	21.2410846927
Oahu	2020100308	74.2764930769	180.0	38.6892331653
Oahu	2020100309	119.227876154	180.0	38.6892331653
Oahu	2020100310	162.418233846	180.0	38.6892331653
Oahu	2020100311	190.511587692	180.0	38.6892331653
Oahu	2020100312	201.976226154	180.0	38.6892331653
Oahu	2020100313	194.316563077	180.0	38.6892331653
Oahu	2020100314	167.713203077	180.0	38.6892331653
Oahu	2020100315	143.185452308	180.0	38.6892331653
Oahu	2020100316	119.06321	180.0	38.6892331653
Oahu	2020100317	87.0430861538	180.0	38.6892331653
Oahu	2020100318	47.8622384615	180.0	33.756942364
Oahu	2020100319	45.7	180.0	32.158381634
Oahu	2020100320	46.9	180.0	17.99
Oahu	2020100321	45.9	180.0	17.99
Oahu	2020100322	64.6	180.0	17.99
Oahu	2020100323	61.6	180.0	38.6892331653
Oahu	2020100400	47.9	180.0	17.99
Oahu	2020100401	41.9	180.0	17.99
Oahu	2020100402	42.8	180.0	17.99
Oahu	2020100403	43.8	180.0	17.99
Oahu	2020100404	33.7	180.0	17.99
Oahu	2020100405	41.5	180.0	17.99
Oahu	2020100406	39.6	180.0	27.2404302887
Oahu	2020100407	48.5277330769	180.0	34.2099978248
Oahu	2020100408	79.8785738462	180.0	38.6892331653
Oahu	2020100409	110.455824615	180.0	38.6892331653
Oahu	2020100410	122.62607	180.0	38.6892331653
Oahu	2020100411	123.012247692	180.0	38.6892331653
Oahu	2020100412	133.877980769	180.0	38.6892331653
Oahu	2020100413	139.330857692	180.0	38.6892331653
Oahu	2020100414	138.243099231	180.0	38.6892331653
Oahu	2020100415	123.523685385	180.0	38.6892331653
Oahu	2020100416	96.9695984615	180.0	38.6892331653
Oahu	2020100417	67.8184207692	180.0	38.6892331653
Oahu	2020100418	30.3001751538	180.0	21.9423519614
Oahu	2020100419	46.3	180.0	32.6171641559
Oahu	2020100420	37.4	180.0	17.99
Oahu	2020100421	33.1	180.0	17.99
Oahu	2020100422	35.6	180.0	17.99
Oahu	2020100423	24.5	180.0	19.1060609844
Oahu	2020100500	19.4	180.0	16.0802694652
Oahu	2020100501	20.9	180.0	16.828787822
Oahu	2020100502	23.3	180.0	17.2220676447
Oahu	2020100503	13.2	180.0	12.4785843469
Oahu	2020100504	13.1	180.0	12.4011802246
Oahu	2020100505	12.4	180.0	11.8946748045
Oahu	2020100506	21.2	180.0	17.3282327123
Oahu	2020100507	36.9927984615	180.0	25.3176324773
Oahu	2020100508	78.5231361538	180.0	38.6892331653
Oahu	2020100509	111.22395	180.0	38.6892331653
Oahu	2020100510	135.301065385	180.0	38.6892331653
Oahu	2020100511	155.269894615	180.0	38.6892331653
Oahu	2020100512	162.416513077	180.0	38.6892331653
Oahu	2020100513	159.730516923	180.0	38.6892331653
Oahu	2020100514	129.341900769	180.0	38.6892331653
Oahu	2020100515	106.986276154	180.0	38.6892331653
Oahu	2020100516	100.484514615	180.0	38.6892331653
Oahu	2020100517	73.2325861538	180.0	38.6892331653
Oahu	2020100518	35.4403247692	180.0	24.2272761858
Oahu	2020100519	39.3	180.0	27.001587456
Oahu	2020100520	33.7	180.0	17.99
Oahu	2020100521	44.8	180.0	17.99
Oahu	2020100522	47.6	180.0	17.99
Oahu	2020100523	55.0	180.0	38.6892331653
Oahu	2020100600	49.8	180.0	17.99
Oahu	2020100601	43.8	180.0	17.99
Oahu	2020100602	30.9	180.0	17.99
Oahu	2020100603	22.2	180.0	17.19
Oahu	2020100604	20.3	180.0	16.5351525569
Oahu	2020100605	24.5	180.0	17.6156905142
Oahu	2020100606	38.3	180.0	26.2824818952
Oahu	2020100607	44.8021792308	180.0	31.4671130726
Oahu	2020100608	85.3855	180.0	38.6892331653
Oahu	2020100609	121.189212308	180.0	38.6892331653
Oahu	2020100610	147.069693077	180.0	38.6892331653
Oahu	2020100611	175.197176154	180.0	38.6892331653
Oahu	2020100612	194.719892308	180.0	38.6892331653
Oahu	2020100613	174.089918462	180.0	38.6892331653
Oahu	2020100614	139.20642	180.0	38.6892331653
Oahu	2020100615	116.575702308	180.0	38.6892331653
Oahu	2020100616	99.14685	180.0	38.6892331653
Oahu	2020100617	76.5562738462	180.0	38.6892331653
Oahu	2020100618	28.9589762308	180.0	21.3838048473
Oahu	2020100619	30.2	180.0	21.9423519614
Oahu	2020100620	21.8	180.0	17.19
Oahu	2020100621	21.9	180.0	17.19
Oahu	2020100622	17.6	180.0	15.0602459107
Oahu	2020100623	27.0	180.0	20.3580171509
Oahu	2020100700	27.5	180.0	17.99
Oahu	2020100701	23.8	180.0	17.3893678245
Oahu	2020100702	32.4	180.0	17.99
Oahu	2020100703	25.2	180.0	17.8331270069
Oahu	2020100704	23.8	180.0	17.3893678245
Oahu	2020100705	24.5	180.0	17.6156905142
Oahu	2020100706	22.1	180.0	17.8312118639
Oahu	2020100707	29.6616046154	180.0	21.6655235553
Oahu	2020100708	65.2495738462	180.0	38.6892331653
Oahu	2020100709	97.5670330769	180.0	38.6892331653
Oahu	2020100710	118.716683077	180.0	38.6892331653
Oahu	2020100711	142.811007692	180.0	38.6892331653
Oahu	2020100712	166.677212308	180.0	38.6892331653
Oahu	2020100713	164.900549231	180.0	38.6892331653
Oahu	2020100714	139.033599231	180.0	38.6892331653
Oahu	2020100715	118.668335385	180.0	38.6892331653
Oahu	2020100716	87.9539376923	180.0	38.6892331653
Oahu	2020100717	50.6072461538	180.0	35.7829478769
Oahu	2020100718	12.9442604615	180.0	12.0441722065
Oahu	2020100719	10.4	180.0	9.96769249909
Oahu	2020100720	11.1	180.0	11.0252109928
Oahu	2020100721	18.3	180.0	15.4998921965
Oahu	2020100722	17.7	180.0	15.1160310964
Oahu	2020100723	16.6	180.0	14.5712993923
Oahu	2020100800	16.3	180.0	14.3128146883
Oahu	2020100801	13.9	180.0	13.0903550956
Oahu	2020100802	8.1	180.0	8.67118610763
Oahu	2020100803	7.1	180.0	7.81831422541
Oahu	2020100804	5.8	180.0	6.63405543827
Oahu	2020100805	8.1	180.0	8.67118610763
Oahu	2020100806	9.9	180.0	9.52849317826
Oahu	2020100807	23.6976461538	180.0	18.6363485783
Oahu	2020100808	58.2972723077	180.0	38.6892331653
Oahu	2020100809	88.9877846154	180.0	38.6892331653
Oahu	2020100810	124.046309231	180.0	38.6892331653
Oahu	2020100811	135.328337692	180.0	38.6892331653
Oahu	2020100812	140.804967692	180.0	38.6892331653
Oahu	2020100813	157.900726154	180.0	38.6892331653
Oahu	2020100814	150.481356923	180.0	38.6892331653
Oahu	2020100815	125.312432308	180.0	38.6892331653
Oahu	2020100816	93.47712	180.0	38.6892331653
Oahu	2020100817	60.7726661538	180.0	38.6892331653
Oahu	2020100818	24.1435880769	180.0	18.9471814598
Oahu	2020100819	35.6	180.0	24.2272761858
Oahu	2020100820	46.6	180.0	17.99
Oahu	2020100821	41.7	180.0	17.99
Oahu	2020100822	46.7	180.0	17.99
Oahu	2020100823	38.8	180.0	26.7623156268
Oahu	2020100900	31.4	180.0	17.99
Oahu	2020100901	35.6	180.0	17.99
Oahu	2020100902	36.1	180.0	17.99
Oahu	2020100903	34.4	180.0	17.99
Oahu	2020100904	33.9	180.0	17.99
Oahu	2020100905	24.2	180.0	17.5198040241
Oahu	2020100906	32.3	180.0	22.8739526248
Oahu	2020100907	40.2718969231	180.0	27.9543924926
Oahu	2020100908	66.5079084615	180.0	38.6892331653
Oahu	2020100909	118.499	180.0	38.6892331653
Oahu	2020100910	150.433672308	180.0	38.6892331653
Oahu	2020100911	171.101327692	180.0	38.6892331653
Oahu	2020100912	183.139206154	180.0	38.6892331653
Oahu	2020100913	179.300766923	180.0	38.6892331653
Oahu	2020100914	166.267817692	180.0	38.6892331653
Oahu	2020100915	133.59562	180.0	38.6892331653
Oahu	2020100916	109.541990769	180.0	38.6892331653
Oahu	2020100917	61.6217561538	180.0	38.6892331653
Oahu	2020100918	19.8364903846	180.0	16.6334235971
Oahu	2020100919	22.2	180.0	17.8312118639
Oahu	2020100920	26.0	180.0	17.99
Oahu	2020100921	23.9	180.0	17.4222572963
Oahu	2020100922	17.8	180.0	15.1715772736
Oahu	2020100923	22.7	180.0	18.15815732
Oahu	2020101000	23.0	180.0	17.19
Oahu	2020101001	24.9	180.0	17.7410053459
Oahu	2020101002	30.5	180.0	17.99
Oahu	2020101003	15.5	180.0	14.16
Oahu	2020101004	20.2	180.0	16.4854736805
Oahu	2020101005	21.3	180.0	17.0203839557
Oahu	2020101006	30.2	180.0	21.9423519614
Oahu	2020101007	51.4388353846	180.0	36.4510441264
Oahu	2020101008	85.5099023077	180.0	38.6892331653
Oahu	2020101009	117.040516154	180.0	38.6892331653
Oahu	2020101010	135.100724615	180.0	38.6892331653
Oahu	2020101011	169.930213846	180.0	38.6892331653
Oahu	2020101012	190.198299231	180.0	38.6892331653
Oahu	2020101013	193.156259231	180.0	38.6892331653
Oahu	2020101014	169.809682308	180.0	38.6892331653
Oahu	2020101015	152.292113077	180.0	38.6892331653
Oahu	2020101016	126.459168462	180.0	38.6892331653
Oahu	2020101017	84.3457407692	180.0	38.6892331653
Oahu	2020101018	48.437655	180.0	34.2099978248
Oahu	2020101019	52.5	180.0	37.1155532751
Oahu	2020101020	32.6	180.0	17.99
Oahu	2020101021	34.0	180.0	17.99
Oahu	2020101022	41.9	180.0	17.99
Oahu	2020101023	37.3	180.0	25.5594945155
Oahu	2020101100	23.6	180.0	17.3230215846
Oahu	2020101101	18.4	180.0	15.5537937421
Oahu	2020101102	23.2	180.0	17.19
Oahu	2020101103	21.0	180.0	16.876995788
Oahu	2020101104	25.0	180.0	17.7718884439
Oahu	2020101105	25.7	180.0	17.9831920757
Oahu	2020101106	51.8	180.0	36.6729447895
Oahu	2020101107	63.7057576923	180.0	38.6892331653
Oahu	2020101108	104.102513846	180.0	38.6892331653
Oahu	2020101109	142.213514615	180.0	38.6892331653
Oahu	2020101110	161.126196923	180.0	38.6892331653
Oahu	2020101111	176.227667692	180.0	38.6892331653
Oahu	2020101112	181.816073077	180.0	38.6892331653
Oahu	2020101113	185.233265385	180.0	38.6892331653
Oahu	2020101114	164.710488462	180.0	38.6892331653
Oahu	2020101115	126.462763077	180.0	38.6892331653
Oahu	2020101116	106.348929231	180.0	38.6892331653
Oahu	2020101117	65.0374784615	180.0	38.6892331653
Oahu	2020101118	25.4681648462	180.0	19.5858501008
Oahu	2020101119	27.4	180.0	20.6575423137
Oahu	2020101120	32.3	180.0	17.99
Oahu	2020101121	37.0	180.0	17.99
Oahu	2020101122	42.2	180.0	17.99
Oahu	2020101123	50.6	180.0	35.7829478769
Oahu	2020101200	43.6	180.0	17.99
Oahu	2020101201	44.2	180.0	17.99
Oahu	2020101202	43.4	180.0	17.99
Oahu	2020101203	37.4	180.0	17.99
Oahu	2020101204	35.7	180.0	17.99
Oahu	2020101205	24.6	180.0	17.6472886338
Oahu	2020101206	13.3	180.0	12.2666694873
Oahu	2020101207	33.5692307692	180.0	23.3812143748
Oahu	2020101208	64.4237646154	180.0	38.6892331653
Oahu	2020101209	79.7696161538	180.0	38.6892331653
Oahu	2020101210	103.017572308	180.0	38.6892331653
Oahu	2020101211	126.571903077	180.0	38.6892331653
Oahu	2020101212	131.49248	180.0	38.6892331653
Oahu	2020101213	124.764012308	180.0	38.6892331653
Oahu	2020101214	101.929281538	180.0	38.6892331653
Oahu	2020101215	90.91389	180.0	38.6892331653
Oahu	2020101216	69.8704061538	180.0	38.6892331653
Oahu	2020101217	45.2805307692	180.0	31.6979495516
Oahu	2020101218	7.50122543846	180.0	7.6127412984
Oahu	2020101219	9.0	180.0	8.84074684033
Oahu	2020101220	11.3	180.0	11.1632203127
Oahu	2020101221	18.5	180.0	15.6074643495
Oahu	2020101222	33.0	180.0	17.99
Oahu	2020101223	22.2	180.0	17.8312118639
Oahu	2020101300	12.8	180.0	12.1677106712
Oahu	2020101301	16.3	180.0	14.3128146883
Oahu	2020101302	14.3	180.0	13.3913234449
Oahu	2020101303	8.7	180.0	9.15996942205
Oahu	2020101304	17.5	180.0	15.004220688
Oahu	2020101305	11.1	180.0	11.0252109928
Oahu	2020101306	30.8	180.0	22.2143749554
