PROJECT	TIMEPOINT	proj_min_commit_fraction	proj_max_commit_fraction	proj_min_load_fraction
Oahu_Waiau_W7_W8	2007071521	1.0	.	.
Oahu_Waiau_W7_W8	2007071521	1.0	.	.
Oahu_HPower_GEN1	2007071522	1.0	.	.
Oahu_Kahe_K1	2007071522	1.0	.	.
Oahu_Kahe_K2	2007071522	1.0	.	.
Oahu_Kahe_K3	2007071522	1.0	.	.
Oahu_Kahe_K4	2007071522	1.0	.	.
Oahu_Kahe_K5	2007071522	1.0	.	.
Oahu_Kahe_K6	2007071522	1.0	.	.
Oahu_AES_GEN1	2007071522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071522	1.0	.	.
Oahu_Waiau_W7_W8	2007071522	1.0	.	.
Oahu_Waiau_W7_W8	2007071522	1.0	.	.
Oahu_HPower_GEN1	2007071523	1.0	.	.
Oahu_Kahe_K1	2007071523	1.0	.	.
Oahu_Kahe_K2	2007071523	1.0	.	.
Oahu_Kahe_K3	2007071523	1.0	.	.
Oahu_Kahe_K4	2007071523	1.0	.	.
Oahu_Kahe_K5	2007071523	1.0	.	.
Oahu_Kahe_K6	2007071523	1.0	.	.
Oahu_AES_GEN1	2007071523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007071523	1.0	.	.
Oahu_Waiau_W7_W8	2007071523	1.0	.	.
Oahu_Waiau_W7_W8	2007071523	1.0	.	.
Oahu_HPower_GEN1	2007081500	1.0	.	.
Oahu_Kahe_K1	2007081500	1.0	.	.
Oahu_Kahe_K2	2007081500	1.0	.	.
Oahu_Kahe_K3	2007081500	1.0	.	.
Oahu_Kahe_K4	2007081500	1.0	.	.
Oahu_Kahe_K5	2007081500	1.0	.	.
Oahu_Kahe_K6	2007081500	1.0	.	.
Oahu_AES_GEN1	2007081500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081500	1.0	.	.
Oahu_Waiau_W7_W8	2007081500	1.0	.	.
Oahu_Waiau_W7_W8	2007081500	1.0	.	.
Oahu_HPower_GEN1	2007081501	1.0	.	.
Oahu_Kahe_K1	2007081501	1.0	.	.
Oahu_Kahe_K2	2007081501	1.0	.	.
Oahu_Kahe_K3	2007081501	1.0	.	.
Oahu_Kahe_K4	2007081501	1.0	.	.
Oahu_Kahe_K5	2007081501	1.0	.	.
Oahu_Kahe_K6	2007081501	1.0	.	.
Oahu_AES_GEN1	2007081501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081501	1.0	.	.
Oahu_Waiau_W7_W8	2007081501	1.0	.	.
Oahu_Waiau_W7_W8	2007081501	1.0	.	.
Oahu_HPower_GEN1	2007081502	1.0	.	.
Oahu_Kahe_K1	2007081502	1.0	.	.
Oahu_Kahe_K2	2007081502	1.0	.	.
Oahu_Kahe_K3	2007081502	1.0	.	.
Oahu_Kahe_K4	2007081502	1.0	.	.
Oahu_Kahe_K5	2007081502	1.0	.	.
Oahu_Kahe_K6	2007081502	1.0	.	.
Oahu_AES_GEN1	2007081502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081502	1.0	.	.
Oahu_Waiau_W7_W8	2007081502	1.0	.	.
Oahu_Waiau_W7_W8	2007081502	1.0	.	.
Oahu_HPower_GEN1	2007081503	1.0	.	.
Oahu_Kahe_K1	2007081503	1.0	.	.
Oahu_Kahe_K2	2007081503	1.0	.	.
Oahu_Kahe_K3	2007081503	1.0	.	.
Oahu_Kahe_K4	2007081503	1.0	.	.
Oahu_Kahe_K5	2007081503	1.0	.	.
Oahu_Kahe_K6	2007081503	1.0	.	.
Oahu_AES_GEN1	2007081503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081503	1.0	.	.
Oahu_Waiau_W7_W8	2007081503	1.0	.	.
Oahu_Waiau_W7_W8	2007081503	1.0	.	.
Oahu_HPower_GEN1	2007081504	1.0	.	.
Oahu_Kahe_K1	2007081504	1.0	.	.
Oahu_Kahe_K2	2007081504	1.0	.	.
Oahu_Kahe_K3	2007081504	1.0	.	.
Oahu_Kahe_K4	2007081504	1.0	.	.
Oahu_Kahe_K5	2007081504	1.0	.	.
Oahu_Kahe_K6	2007081504	1.0	.	.
Oahu_AES_GEN1	2007081504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081504	1.0	.	.
Oahu_Waiau_W7_W8	2007081504	1.0	.	.
Oahu_Waiau_W7_W8	2007081504	1.0	.	.
Oahu_HPower_GEN1	2007081505	1.0	.	.
Oahu_Kahe_K1	2007081505	1.0	.	.
Oahu_Kahe_K2	2007081505	1.0	.	.
Oahu_Kahe_K3	2007081505	1.0	.	.
Oahu_Kahe_K4	2007081505	1.0	.	.
Oahu_Kahe_K5	2007081505	1.0	.	.
Oahu_Kahe_K6	2007081505	1.0	.	.
Oahu_AES_GEN1	2007081505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081505	1.0	.	.
Oahu_Waiau_W7_W8	2007081505	1.0	.	.
Oahu_Waiau_W7_W8	2007081505	1.0	.	.
Oahu_HPower_GEN1	2007081506	1.0	.	.
Oahu_Kahe_K1	2007081506	1.0	.	.
Oahu_Kahe_K2	2007081506	1.0	.	.
Oahu_Kahe_K3	2007081506	1.0	.	.
Oahu_Kahe_K4	2007081506	1.0	.	.
Oahu_Kahe_K5	2007081506	1.0	.	.
Oahu_Kahe_K6	2007081506	1.0	.	.
Oahu_AES_GEN1	2007081506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081506	1.0	.	.
Oahu_Waiau_W7_W8	2007081506	1.0	.	.
Oahu_Waiau_W7_W8	2007081506	1.0	.	.
Oahu_HPower_GEN1	2007081507	1.0	.	.
Oahu_Kahe_K1	2007081507	1.0	.	.
Oahu_Kahe_K2	2007081507	1.0	.	.
Oahu_Kahe_K3	2007081507	1.0	.	.
Oahu_Kahe_K4	2007081507	1.0	.	.
Oahu_Kahe_K5	2007081507	1.0	.	.
Oahu_Kahe_K6	2007081507	1.0	.	.
Oahu_AES_GEN1	2007081507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081507	1.0	.	.
Oahu_Waiau_W7_W8	2007081507	1.0	.	.
Oahu_Waiau_W7_W8	2007081507	1.0	.	.
Oahu_HPower_GEN1	2007081508	1.0	.	.
Oahu_Kahe_K1	2007081508	1.0	.	.
Oahu_Kahe_K2	2007081508	1.0	.	.
Oahu_Kahe_K3	2007081508	1.0	.	.
Oahu_Kahe_K4	2007081508	1.0	.	.
Oahu_Kahe_K5	2007081508	1.0	.	.
Oahu_Kahe_K6	2007081508	1.0	.	.
Oahu_AES_GEN1	2007081508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081508	1.0	.	.
Oahu_Waiau_W7_W8	2007081508	1.0	.	.
Oahu_Waiau_W7_W8	2007081508	1.0	.	.
Oahu_HPower_GEN1	2007081509	1.0	.	.
Oahu_Kahe_K1	2007081509	1.0	.	.
Oahu_Kahe_K2	2007081509	1.0	.	.
Oahu_Kahe_K3	2007081509	1.0	.	.
Oahu_Kahe_K4	2007081509	1.0	.	.
Oahu_Kahe_K5	2007081509	1.0	.	.
Oahu_Kahe_K6	2007081509	1.0	.	.
Oahu_AES_GEN1	2007081509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081509	1.0	.	.
Oahu_Waiau_W7_W8	2007081509	1.0	.	.
Oahu_Waiau_W7_W8	2007081509	1.0	.	.
Oahu_HPower_GEN1	2007081510	1.0	.	.
Oahu_Kahe_K1	2007081510	1.0	.	.
Oahu_Kahe_K2	2007081510	1.0	.	.
Oahu_Kahe_K3	2007081510	1.0	.	.
Oahu_Kahe_K4	2007081510	1.0	.	.
Oahu_Kahe_K5	2007081510	1.0	.	.
Oahu_Kahe_K6	2007081510	1.0	.	.
Oahu_AES_GEN1	2007081510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081510	1.0	.	.
Oahu_Waiau_W7_W8	2007081510	1.0	.	.
Oahu_Waiau_W7_W8	2007081510	1.0	.	.
Oahu_HPower_GEN1	2007081511	1.0	.	.
Oahu_Kahe_K1	2007081511	1.0	.	.
Oahu_Kahe_K2	2007081511	1.0	.	.
Oahu_Kahe_K3	2007081511	1.0	.	.
Oahu_Kahe_K4	2007081511	1.0	.	.
Oahu_Kahe_K5	2007081511	1.0	.	.
Oahu_Kahe_K6	2007081511	1.0	.	.
Oahu_AES_GEN1	2007081511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081511	1.0	.	.
Oahu_Waiau_W7_W8	2007081511	1.0	.	.
Oahu_Waiau_W7_W8	2007081511	1.0	.	.
Oahu_HPower_GEN1	2007081512	1.0	.	.
Oahu_Kahe_K1	2007081512	1.0	.	.
Oahu_Kahe_K2	2007081512	1.0	.	.
Oahu_Kahe_K3	2007081512	1.0	.	.
Oahu_Kahe_K4	2007081512	1.0	.	.
Oahu_Kahe_K5	2007081512	1.0	.	.
Oahu_Kahe_K6	2007081512	1.0	.	.
Oahu_AES_GEN1	2007081512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081512	1.0	.	.
Oahu_Waiau_W7_W8	2007081512	1.0	.	.
Oahu_Waiau_W7_W8	2007081512	1.0	.	.
Oahu_HPower_GEN1	2007081513	1.0	.	.
Oahu_Kahe_K1	2007081513	1.0	.	.
Oahu_Kahe_K2	2007081513	1.0	.	.
Oahu_Kahe_K3	2007081513	1.0	.	.
Oahu_Kahe_K4	2007081513	1.0	.	.
Oahu_Kahe_K5	2007081513	1.0	.	.
Oahu_Kahe_K6	2007081513	1.0	.	.
Oahu_AES_GEN1	2007081513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081513	1.0	.	.
Oahu_Waiau_W7_W8	2007081513	1.0	.	.
Oahu_Waiau_W7_W8	2007081513	1.0	.	.
Oahu_HPower_GEN1	2007081514	1.0	.	.
Oahu_Kahe_K1	2007081514	1.0	.	.
Oahu_Kahe_K2	2007081514	1.0	.	.
Oahu_Kahe_K3	2007081514	1.0	.	.
Oahu_Kahe_K4	2007081514	1.0	.	.
Oahu_Kahe_K5	2007081514	1.0	.	.
Oahu_Kahe_K6	2007081514	1.0	.	.
Oahu_AES_GEN1	2007081514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081514	1.0	.	.
Oahu_Waiau_W7_W8	2007081514	1.0	.	.
Oahu_Waiau_W7_W8	2007081514	1.0	.	.
Oahu_HPower_GEN1	2007081515	1.0	.	.
Oahu_Kahe_K1	2007081515	1.0	.	.
Oahu_Kahe_K2	2007081515	1.0	.	.
Oahu_Kahe_K3	2007081515	1.0	.	.
Oahu_Kahe_K4	2007081515	1.0	.	.
Oahu_Kahe_K5	2007081515	1.0	.	.
Oahu_Kahe_K6	2007081515	1.0	.	.
Oahu_AES_GEN1	2007081515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081515	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081515	1.0	.	.
Oahu_Waiau_W7_W8	2007081515	1.0	.	.
Oahu_Waiau_W7_W8	2007081515	1.0	.	.
Oahu_HPower_GEN1	2007081516	1.0	.	.
Oahu_Kahe_K1	2007081516	1.0	.	.
Oahu_Kahe_K2	2007081516	1.0	.	.
Oahu_Kahe_K3	2007081516	1.0	.	.
Oahu_Kahe_K4	2007081516	1.0	.	.
Oahu_Kahe_K5	2007081516	1.0	.	.
Oahu_Kahe_K6	2007081516	1.0	.	.
Oahu_AES_GEN1	2007081516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081516	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081516	1.0	.	.
Oahu_Waiau_W7_W8	2007081516	1.0	.	.
Oahu_Waiau_W7_W8	2007081516	1.0	.	.
Oahu_HPower_GEN1	2007081517	1.0	.	.
Oahu_Kahe_K1	2007081517	1.0	.	.
Oahu_Kahe_K2	2007081517	1.0	.	.
Oahu_Kahe_K3	2007081517	1.0	.	.
Oahu_Kahe_K4	2007081517	1.0	.	.
Oahu_Kahe_K5	2007081517	1.0	.	.
Oahu_Kahe_K6	2007081517	1.0	.	.
Oahu_AES_GEN1	2007081517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081517	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081517	1.0	.	.
Oahu_Waiau_W7_W8	2007081517	1.0	.	.
Oahu_Waiau_W7_W8	2007081517	1.0	.	.
Oahu_HPower_GEN1	2007081518	1.0	.	.
Oahu_Kahe_K1	2007081518	1.0	.	.
Oahu_Kahe_K2	2007081518	1.0	.	.
Oahu_Kahe_K3	2007081518	1.0	.	.
Oahu_Kahe_K4	2007081518	1.0	.	.
Oahu_Kahe_K5	2007081518	1.0	.	.
Oahu_Kahe_K6	2007081518	1.0	.	.
Oahu_AES_GEN1	2007081518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081518	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081518	1.0	.	.
Oahu_Waiau_W7_W8	2007081518	1.0	.	.
Oahu_Waiau_W7_W8	2007081518	1.0	.	.
Oahu_HPower_GEN1	2007081519	1.0	.	.
Oahu_Kahe_K1	2007081519	1.0	.	.
Oahu_Kahe_K2	2007081519	1.0	.	.
Oahu_Kahe_K3	2007081519	1.0	.	.
Oahu_Kahe_K4	2007081519	1.0	.	.
Oahu_Kahe_K5	2007081519	1.0	.	.
Oahu_Kahe_K6	2007081519	1.0	.	.
Oahu_AES_GEN1	2007081519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081519	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081519	1.0	.	.
Oahu_Waiau_W7_W8	2007081519	1.0	.	.
Oahu_Waiau_W7_W8	2007081519	1.0	.	.
Oahu_HPower_GEN1	2007081520	1.0	.	.
Oahu_Kahe_K1	2007081520	1.0	.	.
Oahu_Kahe_K2	2007081520	1.0	.	.
Oahu_Kahe_K3	2007081520	1.0	.	.
Oahu_Kahe_K4	2007081520	1.0	.	.
Oahu_Kahe_K5	2007081520	1.0	.	.
Oahu_Kahe_K6	2007081520	1.0	.	.
Oahu_AES_GEN1	2007081520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081520	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081520	1.0	.	.
Oahu_Waiau_W7_W8	2007081520	1.0	.	.
Oahu_Waiau_W7_W8	2007081520	1.0	.	.
Oahu_HPower_GEN1	2007081521	1.0	.	.
Oahu_Kahe_K1	2007081521	1.0	.	.
Oahu_Kahe_K2	2007081521	1.0	.	.
Oahu_Kahe_K3	2007081521	1.0	.	.
Oahu_Kahe_K4	2007081521	1.0	.	.
Oahu_Kahe_K5	2007081521	1.0	.	.
Oahu_Kahe_K6	2007081521	1.0	.	.
Oahu_AES_GEN1	2007081521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081521	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081521	1.0	.	.
Oahu_Waiau_W7_W8	2007081521	1.0	.	.
Oahu_Waiau_W7_W8	2007081521	1.0	.	.
Oahu_HPower_GEN1	2007081522	1.0	.	.
Oahu_Kahe_K1	2007081522	1.0	.	.
Oahu_Kahe_K2	2007081522	1.0	.	.
Oahu_Kahe_K3	2007081522	1.0	.	.
Oahu_Kahe_K4	2007081522	1.0	.	.
Oahu_Kahe_K5	2007081522	1.0	.	.
Oahu_Kahe_K6	2007081522	1.0	.	.
Oahu_AES_GEN1	2007081522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081522	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081522	1.0	.	.
Oahu_Waiau_W7_W8	2007081522	1.0	.	.
Oahu_Waiau_W7_W8	2007081522	1.0	.	.
Oahu_HPower_GEN1	2007081523	1.0	.	.
Oahu_Kahe_K1	2007081523	1.0	.	.
Oahu_Kahe_K2	2007081523	1.0	.	.
Oahu_Kahe_K3	2007081523	1.0	.	.
Oahu_Kahe_K4	2007081523	1.0	.	.
Oahu_Kahe_K5	2007081523	1.0	.	.
Oahu_Kahe_K6	2007081523	1.0	.	.
Oahu_AES_GEN1	2007081523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081523	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007081523	1.0	.	.
Oahu_Waiau_W7_W8	2007081523	1.0	.	.
Oahu_Waiau_W7_W8	2007081523	1.0	.	.
Oahu_HPower_GEN1	2007091500	1.0	.	.
Oahu_Kahe_K1	2007091500	1.0	.	.
Oahu_Kahe_K2	2007091500	1.0	.	.
Oahu_Kahe_K3	2007091500	1.0	.	.
Oahu_Kahe_K4	2007091500	1.0	.	.
Oahu_Kahe_K5	2007091500	1.0	.	.
Oahu_Kahe_K6	2007091500	1.0	.	.
Oahu_AES_GEN1	2007091500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091500	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091500	1.0	.	.
Oahu_Waiau_W7_W8	2007091500	1.0	.	.
Oahu_Waiau_W7_W8	2007091500	1.0	.	.
Oahu_HPower_GEN1	2007091501	1.0	.	.
Oahu_Kahe_K1	2007091501	1.0	.	.
Oahu_Kahe_K2	2007091501	1.0	.	.
Oahu_Kahe_K3	2007091501	1.0	.	.
Oahu_Kahe_K4	2007091501	1.0	.	.
Oahu_Kahe_K5	2007091501	1.0	.	.
Oahu_Kahe_K6	2007091501	1.0	.	.
Oahu_AES_GEN1	2007091501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091501	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091501	1.0	.	.
Oahu_Waiau_W7_W8	2007091501	1.0	.	.
Oahu_Waiau_W7_W8	2007091501	1.0	.	.
Oahu_HPower_GEN1	2007091502	1.0	.	.
Oahu_Kahe_K1	2007091502	1.0	.	.
Oahu_Kahe_K2	2007091502	1.0	.	.
Oahu_Kahe_K3	2007091502	1.0	.	.
Oahu_Kahe_K4	2007091502	1.0	.	.
Oahu_Kahe_K5	2007091502	1.0	.	.
Oahu_Kahe_K6	2007091502	1.0	.	.
Oahu_AES_GEN1	2007091502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091502	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091502	1.0	.	.
Oahu_Waiau_W7_W8	2007091502	1.0	.	.
Oahu_Waiau_W7_W8	2007091502	1.0	.	.
Oahu_HPower_GEN1	2007091503	1.0	.	.
Oahu_Kahe_K1	2007091503	1.0	.	.
Oahu_Kahe_K2	2007091503	1.0	.	.
Oahu_Kahe_K3	2007091503	1.0	.	.
Oahu_Kahe_K4	2007091503	1.0	.	.
Oahu_Kahe_K5	2007091503	1.0	.	.
Oahu_Kahe_K6	2007091503	1.0	.	.
Oahu_AES_GEN1	2007091503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091503	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091503	1.0	.	.
Oahu_Waiau_W7_W8	2007091503	1.0	.	.
Oahu_Waiau_W7_W8	2007091503	1.0	.	.
Oahu_HPower_GEN1	2007091504	1.0	.	.
Oahu_Kahe_K1	2007091504	1.0	.	.
Oahu_Kahe_K2	2007091504	1.0	.	.
Oahu_Kahe_K3	2007091504	1.0	.	.
Oahu_Kahe_K4	2007091504	1.0	.	.
Oahu_Kahe_K5	2007091504	1.0	.	.
Oahu_Kahe_K6	2007091504	1.0	.	.
Oahu_AES_GEN1	2007091504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091504	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091504	1.0	.	.
Oahu_Waiau_W7_W8	2007091504	1.0	.	.
Oahu_Waiau_W7_W8	2007091504	1.0	.	.
Oahu_HPower_GEN1	2007091505	1.0	.	.
Oahu_Kahe_K1	2007091505	1.0	.	.
Oahu_Kahe_K2	2007091505	1.0	.	.
Oahu_Kahe_K3	2007091505	1.0	.	.
Oahu_Kahe_K4	2007091505	1.0	.	.
Oahu_Kahe_K5	2007091505	1.0	.	.
Oahu_Kahe_K6	2007091505	1.0	.	.
Oahu_AES_GEN1	2007091505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091505	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091505	1.0	.	.
Oahu_Waiau_W7_W8	2007091505	1.0	.	.
Oahu_Waiau_W7_W8	2007091505	1.0	.	.
Oahu_HPower_GEN1	2007091506	1.0	.	.
Oahu_Kahe_K1	2007091506	1.0	.	.
Oahu_Kahe_K2	2007091506	1.0	.	.
Oahu_Kahe_K3	2007091506	1.0	.	.
Oahu_Kahe_K4	2007091506	1.0	.	.
Oahu_Kahe_K5	2007091506	1.0	.	.
Oahu_Kahe_K6	2007091506	1.0	.	.
Oahu_AES_GEN1	2007091506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091506	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091506	1.0	.	.
Oahu_Waiau_W7_W8	2007091506	1.0	.	.
Oahu_Waiau_W7_W8	2007091506	1.0	.	.
Oahu_HPower_GEN1	2007091507	1.0	.	.
Oahu_Kahe_K1	2007091507	1.0	.	.
Oahu_Kahe_K2	2007091507	1.0	.	.
Oahu_Kahe_K3	2007091507	1.0	.	.
Oahu_Kahe_K4	2007091507	1.0	.	.
Oahu_Kahe_K5	2007091507	1.0	.	.
Oahu_Kahe_K6	2007091507	1.0	.	.
Oahu_AES_GEN1	2007091507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091507	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091507	1.0	.	.
Oahu_Waiau_W7_W8	2007091507	1.0	.	.
Oahu_Waiau_W7_W8	2007091507	1.0	.	.
Oahu_HPower_GEN1	2007091508	1.0	.	.
Oahu_Kahe_K1	2007091508	1.0	.	.
Oahu_Kahe_K2	2007091508	1.0	.	.
Oahu_Kahe_K3	2007091508	1.0	.	.
Oahu_Kahe_K4	2007091508	1.0	.	.
Oahu_Kahe_K5	2007091508	1.0	.	.
Oahu_Kahe_K6	2007091508	1.0	.	.
Oahu_AES_GEN1	2007091508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091508	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091508	1.0	.	.
Oahu_Waiau_W7_W8	2007091508	1.0	.	.
Oahu_Waiau_W7_W8	2007091508	1.0	.	.
Oahu_HPower_GEN1	2007091509	1.0	.	.
Oahu_Kahe_K1	2007091509	1.0	.	.
Oahu_Kahe_K2	2007091509	1.0	.	.
Oahu_Kahe_K3	2007091509	1.0	.	.
Oahu_Kahe_K4	2007091509	1.0	.	.
Oahu_Kahe_K5	2007091509	1.0	.	.
Oahu_Kahe_K6	2007091509	1.0	.	.
Oahu_AES_GEN1	2007091509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091509	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091509	1.0	.	.
Oahu_Waiau_W7_W8	2007091509	1.0	.	.
Oahu_Waiau_W7_W8	2007091509	1.0	.	.
Oahu_HPower_GEN1	2007091510	1.0	.	.
Oahu_Kahe_K1	2007091510	1.0	.	.
Oahu_Kahe_K2	2007091510	1.0	.	.
Oahu_Kahe_K3	2007091510	1.0	.	.
Oahu_Kahe_K4	2007091510	1.0	.	.
Oahu_Kahe_K5	2007091510	1.0	.	.
Oahu_Kahe_K6	2007091510	1.0	.	.
Oahu_AES_GEN1	2007091510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091510	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091510	1.0	.	.
Oahu_Waiau_W7_W8	2007091510	1.0	.	.
Oahu_Waiau_W7_W8	2007091510	1.0	.	.
Oahu_HPower_GEN1	2007091511	1.0	.	.
Oahu_Kahe_K1	2007091511	1.0	.	.
Oahu_Kahe_K2	2007091511	1.0	.	.
Oahu_Kahe_K3	2007091511	1.0	.	.
Oahu_Kahe_K4	2007091511	1.0	.	.
Oahu_Kahe_K5	2007091511	1.0	.	.
Oahu_Kahe_K6	2007091511	1.0	.	.
Oahu_AES_GEN1	2007091511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091511	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091511	1.0	.	.
Oahu_Waiau_W7_W8	2007091511	1.0	.	.
Oahu_Waiau_W7_W8	2007091511	1.0	.	.
Oahu_HPower_GEN1	2007091512	1.0	.	.
Oahu_Kahe_K1	2007091512	1.0	.	.
Oahu_Kahe_K2	2007091512	1.0	.	.
Oahu_Kahe_K3	2007091512	1.0	.	.
Oahu_Kahe_K4	2007091512	1.0	.	.
Oahu_Kahe_K5	2007091512	1.0	.	.
Oahu_Kahe_K6	2007091512	1.0	.	.
Oahu_AES_GEN1	2007091512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091512	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091512	1.0	.	.
Oahu_Waiau_W7_W8	2007091512	1.0	.	.
Oahu_Waiau_W7_W8	2007091512	1.0	.	.
Oahu_HPower_GEN1	2007091513	1.0	.	.
Oahu_Kahe_K1	2007091513	1.0	.	.
Oahu_Kahe_K2	2007091513	1.0	.	.
Oahu_Kahe_K3	2007091513	1.0	.	.
Oahu_Kahe_K4	2007091513	1.0	.	.
Oahu_Kahe_K5	2007091513	1.0	.	.
Oahu_Kahe_K6	2007091513	1.0	.	.
Oahu_AES_GEN1	2007091513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091513	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091513	1.0	.	.
Oahu_Waiau_W7_W8	2007091513	1.0	.	.
Oahu_Waiau_W7_W8	2007091513	1.0	.	.
Oahu_HPower_GEN1	2007091514	1.0	.	.
Oahu_Kahe_K1	2007091514	1.0	.	.
Oahu_Kahe_K2	2007091514	1.0	.	.
Oahu_Kahe_K3	2007091514	1.0	.	.
Oahu_Kahe_K4	2007091514	1.0	.	.
Oahu_Kahe_K5	2007091514	1.0	.	.
Oahu_Kahe_K6	2007091514	1.0	.	.
Oahu_AES_GEN1	2007091514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091514	1.0	.	.
Oahu_Kalaeloa_CC1_CC2	2007091514	1.0	.	.
Oahu_Waiau_W7_W8	2007091514	1.0	.	.
Oahu_Waiau_W7_W8	2007091514	1.0	.	.
Oahu_HPower_GEN1	2007091515	1.0	.	.
Oahu_Kahe_K1	2007091515	1.0	.	.
Oahu_Kahe_K2	2007091515	1.0	.	.
Oahu_Kahe_K3	2007091515	1.0	.	.
Oahu_Kahe_K4	2007091515	1.0	.	.
Oahu_Kahe_K5	2007091515	1.0	.	.
